epoch,accuracy,loss,val_accuracy,val_loss
0,0.8855000138282776,0.33752918243408203,0.9177142977714539,0.2565622329711914
1,0.9212142825126648,0.23271310329437256,0.9259999990463257,0.21708855032920837
