epoch,accuracy,loss,val_accuracy,val_loss
0,0.8417142629623413,0.4702203571796417,0.8895238041877747,0.3494558334350586
1,0.9194285869598389,0.23408731818199158,0.8976190686225891,0.3310936987400055
